yop_kodu,year,ortalama_tercih_edilme_sirasi_A,ortalama_yerlesen_tercih_sirasi_B,marka_etkinlik_degeri_A_div_B
103510086,2024,8.8,3.7,2.38
103510095,2022,7.3,2.4,3.04
103510095,2023,8.4,5.4,1.56
103510095,2024,8.1,4.9,1.65
103510102,2022,9.0,5.4,1.67
103510102,2023,9.2,7.0,1.31
103510102,2024,8.9,6.6,1.35
103510111,2022,11.2,6.6,1.7
103510111,2023,8.9,2.4,3.71
103510111,2024,9.0,5.9,1.53
103510129,2022,6.7,3.2,2.09
103510129,2023,6.1,3.0,2.03
103510129,2024,6.8,3.7,1.84
103510138,2022,11.1,7.8,1.42
103510138,2023,10.7,4.9,2.18
103510138,2024,9.9,6.4,1.55
103510147,2022,9.8,4.7,2.09
103510147,2023,9.1,4.3,2.12
103510147,2024,8.0,4.4,1.82
103510156,2022,6.6,4.3,1.53
103510156,2023,6.1,3.5,1.74
103510156,2024,6.6,4.9,1.35
103510165,2022,11.7,7.7,1.52
103510165,2023,9.8,6.1,1.61
103510165,2024,9.9,8.2,1.21
103510174,2022,6.9,4.1,1.68
103510174,2023,6.8,3.1,2.19
103510174,2024,7.2,6.2,1.16
103510183,2022,10.3,6.4,1.61
103510183,2023,10.0,6.6,1.52
103510183,2024,9.3,7.4,1.26
103510192,2022,9.6,6.6,1.45
103510192,2023,9.5,6.3,1.51
103510192,2024,9.0,7.8,1.15
103510208,2022,10.3,5.7,1.81
103510208,2023,9.1,4.4,2.07
103510208,2024,8.5,4.3,1.98
103510217,2022,9.0,4.2,2.14
103510217,2023,7.8,3.9,2.0
103510217,2024,8.2,3.5,2.34
103510226,2022,8.7,5.8,1.5
103510226,2023,8.0,4.8,1.67
103510226,2024,8.0,4.2,1.9
103510235,2022,9.6,5.5,1.75
103510235,2023,8.5,6.9,1.23
103510235,2024,8.4,8.1,1.04
103510262,2022,8.6,5.4,1.59
103510262,2023,7.5,3.8,1.97
103510262,2024,7.6,5.7,1.33
103510271,2022,8.7,4.0,2.17
103510271,2023,7.5,2.6,2.88
103510271,2024,7.8,3.5,2.23
103510289,2022,9.7,5.7,1.7
103510289,2023,8.4,5.4,1.56
103510289,2024,9.4,6.7,1.4
103510298,2022,8.9,4.7,1.89
103510298,2023,8.0,3.3,2.42
103510298,2024,8.7,4.3,2.02
103510305,2022,10.3,6.5,1.58
103510305,2023,10.1,6.5,1.55
103510305,2024,10.1,6.6,1.53
103510314,2022,9.8,6.3,1.56
103510314,2023,9.1,5.8,1.57
103510314,2024,9.0,5.2,1.73
103510332,2022,12.8,1.0,12.8
103510332,2023,12.7,1.0,12.7
103510332,2024,14.1,12.0,1.18
103510341,2022,10.7,9.9,1.08
103510341,2023,10.1,7.5,1.35
103510341,2024,9.4,7.4,1.27
103510359,2022,10.6,8.9,1.19
103510359,2023,10.1,7.8,1.29
103510359,2024,10.1,8.5,1.19
103510368,2022,11.1,5.0,2.22
103510368,2023,13.2,9.0,1.47
103510368,2024,12.8,7.8,1.64
103510377,2022,11.9,4.9,2.43
103510377,2023,10.9,6.7,1.63
103510377,2024,11.5,7.6,1.51
103510395,2022,11.3,9.1,1.24
103510395,2023,11.2,9.1,1.23
103510395,2024,10.9,9.7,1.12
103510402,2022,11.3,6.4,1.77
103510402,2023,11.0,4.2,2.62
103510402,2024,14.0,13.8,1.01
103510411,2022,8.3,4.3,1.93
103510411,2023,8.3,4.8,1.73
103510411,2024,8.2,5.3,1.55
103510429,2022,7.5,6.5,1.15
103510429,2023,7.0,4.3,1.63
103510429,2024,7.6,6.0,1.27
103510677,2022,9.4,4.7,2.0
103510677,2023,7.3,3.3,2.21
103510677,2024,8.3,5.5,1.51
103510686,2022,11.9,6.6,1.8
103510686,2023,12.0,7.1,1.69
103510686,2024,12.3,8.6,1.43
103510729,2022,11.5,9.9,1.16
103510729,2023,10.9,9.1,1.2
103510729,2024,11.0,10.0,1.1
103510765,2022,11.1,2.8,3.96
103510765,2023,9.8,3.4,2.88
103510765,2024,11.5,8.7,1.32
103510774,2022,9.0,5.0,1.8
103510774,2023,9.0,5.9,1.53
103510774,2024,9.0,5.5,1.64
103510826,2022,9.0,5.6,1.61
103510826,2023,8.1,4.0,2.02
103510826,2024,8.1,7.2,1.12
103510835,2022,8.4,4.2,2.0
103510835,2023,8.2,3.8,2.16
103510835,2024,7.2,4.5,1.6
103510862,2022,8.2,4.0,2.05
103510862,2023,7.5,4.4,1.7
103510862,2024,7.8,5.4,1.44
103510898,2022,8.9,6.1,1.46
103510898,2023,7.7,3.8,2.03
103510898,2024,8.1,4.4,1.84
103510905,2022,10.0,7.8,1.28
103510905,2023,8.7,5.1,1.71
103510905,2024,8.7,5.7,1.53
103510914,2022,11.1,7.9,1.41
103510914,2023,10.5,6.8,1.54
103510914,2024,12.2,10.2,1.2
103510923,2022,9.7,3.9,2.49
103510923,2023,8.4,4.4,1.91
103510923,2024,9.0,6.4,1.41
103511075,2022,7.6,6.6,1.15
103511075,2023,7.3,6.1,1.2
103511075,2024,6.7,5.5,1.22
103511109,2022,7.6,7.4,1.03
103511109,2023,8.8,10.5,0.84
103511109,2024,8.1,9.9,0.82
103590181,2022,10.9,6.6,1.65
103590181,2023,9.9,5.5,1.8
103590181,2024,9.3,7.9,1.18
103590184,2022,10.7,7.4,1.45
103590184,2023,9.0,4.4,2.05
103590184,2024,9.0,6.7,1.34
103590276,2022,13.3,8.0,1.66
103590276,2023,11.6,3.0,3.87
103590343,2022,7.2,7.0,1.03
103590343,2023,7.2,6.5,1.11
103590343,2024,6.6,6.8,0.97
103590346,2022,10.4,7.8,1.33
103590346,2023,9.5,5.5,1.73
103590346,2024,9.9,5.1,1.94
103590350,2022,11.5,5.8,1.98
103590350,2023,10.1,4.2,2.4
103590350,2024,8.6,3.6,2.39
103590351,2022,10.5,8.5,1.24
103590351,2023,9.8,8.7,1.13
103590351,2024,10.2,9.5,1.07
103590453,2022,8.2,2.3,3.57
103590453,2023,8.4,5.0,1.68
103590453,2024,8.8,7.0,1.26
103590454,2022,10.0,8.0,1.25
103590454,2023,9.0,6.9,1.3
103590454,2024,9.3,7.6,1.22
103590455,2022,7.7,4.6,1.67
103590455,2023,7.2,4.4,1.64
103590455,2024,7.5,6.0,1.25
103590456,2022,10.2,2.6,3.92
103590456,2023,9.2,2.0,4.6
103590456,2024,9.0,3.8,2.37
103590464,2022,7.1,8.1,0.88
103590464,2023,9.3,9.7,0.96
103590464,2024,8.9,7.4,1.2
103590471,2022,12.5,9.0,1.39
103590471,2023,11.8,8.9,1.33
103590471,2024,12.6,10.1,1.25
103590485,2022,10.5,5.2,2.02
103590485,2023,9.9,3.8,2.61
103590485,2024,8.9,6.2,1.44
103590492,2022,9.0,3.4,2.65
103590492,2023,8.6,4.3,2.0
103590492,2024,8.1,6.9,1.17
103590499,2022,11.3,6.5,1.74
103590499,2023,10.0,6.2,1.61
103590499,2024,8.9,6.8,1.31
103590506,2022,10.8,6.4,1.69
103590506,2023,9.6,4.0,2.4
103590506,2024,8.4,6.1,1.38
103590513,2022,10.2,3.5,2.91
103590513,2023,9.3,4.1,2.27
103590513,2024,8.9,6.0,1.48
103590520,2022,9.1,6.2,1.47
103590520,2023,8.2,5.1,1.61
103590520,2024,7.8,7.7,1.01
103590527,2022,11.2,6.8,1.65
103590527,2023,10.5,5.9,1.78
103590527,2024,9.1,5.4,1.69
103590534,2024,12.4,12.2,1.02
102410018,2022,10.0,11.1,0.9
102410018,2023,9.7,7.9,1.23
102410018,2024,9.3,8.8,1.06
102410027,2022,10.2,9.3,1.1
102410027,2023,9.8,8.8,1.11
102410027,2024,9.4,8.6,1.09
102410036,2022,9.7,9.6,1.01
102410036,2023,10.0,8.2,1.22
102410036,2024,9.8,8.9,1.1
102410045,2022,10.8,7.6,1.42
102410045,2023,10.6,8.4,1.26
102410045,2024,10.8,8.9,1.21
102410054,2022,10.6,10.5,1.01
102410054,2023,10.3,8.4,1.23
102410054,2024,9.9,10.1,0.98
102410063,2022,12.0,9.1,1.32
102410063,2023,11.2,9.9,1.13
102410063,2024,10.3,10.3,1.0
102410072,2022,8.8,6.0,1.47
102410072,2023,7.9,5.4,1.46
102410072,2024,7.5,9.2,0.82
102410099,2022,13.7,8.2,1.67
102410099,2023,11.9,5.3,2.25
102410099,2024,11.8,7.4,1.59
102410106,2022,10.6,11.4,0.93
102410106,2023,10.1,9.0,1.12
102410106,2024,9.7,9.2,1.05
102410115,2022,11.7,7.9,1.48
102410115,2023,11.3,9.0,1.26
102410115,2024,10.5,9.7,1.08
102410133,2022,10.1,6.1,1.66
102410133,2023,8.8,5.9,1.49
102410133,2024,9.2,6.8,1.35
102410151,2022,7.9,5.8,1.36
102410151,2023,7.3,5.5,1.33
102410151,2024,7.7,6.7,1.15
102410178,2022,9.5,5.8,1.64
102410178,2023,8.5,3.7,2.3
102410178,2024,8.9,6.5,1.37
102410189,2022,9.5,7.5,1.27
102410189,2023,9.1,6.8,1.34
102410189,2024,9.3,8.7,1.07
102410190,2022,9.8,11.0,0.89
102410190,2023,9.6,8.8,1.09
102410190,2024,9.0,8.0,1.12
102410191,2022,8.7,9.7,0.9
102410191,2023,8.6,10.2,0.84
102410191,2024,8.1,10.2,0.79
102410192,2022,11.0,7.0,1.57
102410192,2023,10.1,7.8,1.29
102410192,2024,10.9,10.3,1.06
102410193,2022,10.3,8.7,1.18
102410193,2023,10.0,7.2,1.39
102410193,2024,10.3,9.5,1.08
102410194,2022,9.6,10.4,0.92
102410194,2023,9.7,9.2,1.05
102410194,2024,9.5,8.7,1.09
102410195,2022,10.4,7.4,1.41
102410195,2023,8.9,6.1,1.46
102410195,2024,9.2,8.4,1.1
102410196,2022,10.1,4.7,2.15
102410196,2023,11.1,4.8,2.31
102410196,2024,9.9,8.2,1.21
102410197,2022,11.3,8.0,1.41
102410198,2022,8.9,8.1,1.1
102410198,2023,9.2,6.1,1.51
102410198,2024,8.7,8.2,1.06
102410199,2022,11.7,10.1,1.16
102410199,2023,10.5,7.3,1.44
102410199,2024,10.5,8.5,1.24
102410206,2022,7.0,5.2,1.35
102410206,2023,7.9,3.5,2.26
102410206,2024,7.3,4.7,1.55
102410213,2024,7.8,8.0,0.97
102410220,2024,9.3,9.8,0.95
102410227,2024,9.4,7.8,1.21
102410241,2024,9.4,6.6,1.42
102410248,2024,8.5,9.6,0.89
201010148,2022,7.3,3.6,2.03
201010148,2023,7.5,4.7,1.6
201010148,2024,8.2,3.3,2.48
201010175,2022,7.1,7.2,0.99
201010175,2023,7.1,5.1,1.39
201010175,2024,7.5,9.4,0.8
201010184,2022,8.4,6.2,1.35
201010184,2023,7.4,4.6,1.61
201010184,2024,7.5,4.8,1.56
201010245,2022,10.2,5.0,2.04
201010245,2023,9.7,6.5,1.49
201010245,2024,10.4,12.1,0.86
201010254,2022,10.8,9.3,1.16
201010254,2023,9.9,10.7,0.93
201010254,2024,9.7,6.6,1.47
201010493,2022,8.2,4.8,1.71
201010493,2023,7.8,3.8,2.05
201010493,2024,8.8,8.6,1.02
201010509,2022,7.1,3.9,1.82
201010509,2023,6.2,4.2,1.48
201010509,2024,7.9,4.7,1.68
201010536,2022,7.1,4.2,1.69
201010536,2023,6.5,3.2,2.03
201010536,2024,6.5,6.0,1.08
201010545,2022,7.0,6.4,1.09
201010545,2023,6.6,6.9,0.96
201010545,2024,6.0,4.2,1.43
201010642,2022,6.4,1.3,4.92
201010642,2023,5.6,2.9,1.93
201010642,2024,6.9,4.7,1.47
201010669,2022,8.2,3.8,2.16
201010669,2023,6.9,3.7,1.86
201010669,2024,7.0,5.6,1.25
201050717,2022,6.4,4.9,1.31
201050717,2023,7.4,4.5,1.64
201050717,2024,6.7,3.4,1.97
201050718,2022,7.7,4.2,1.83
201050718,2023,7.6,4.2,1.81
201050718,2024,6.7,4.3,1.56
201050719,2022,6.8,3.2,2.12
201050719,2023,6.0,3.9,1.54
201050719,2024,6.8,5.9,1.15
201050720,2022,7.8,5.9,1.32
201050720,2023,7.2,5.6,1.29
201050720,2024,7.2,6.1,1.18
201050723,2022,9.0,5.6,1.61
201050723,2023,8.2,6.5,1.26
201050723,2024,8.7,10.0,0.87
207910015,2022,10.0,7.9,1.27
207910015,2023,9.5,8.1,1.17
207910015,2024,9.6,8.7,1.1
207910033,2022,10.4,5.9,1.76
207910033,2023,11.6,10.0,1.16
207910033,2024,8.6,8.4,1.02
207910042,2022,10.0,5.5,1.82
207910042,2023,8.3,4.1,2.02
207910042,2024,9.2,8.0,1.15
207910078,2022,9.7,7.4,1.31
207910078,2023,9.8,7.3,1.34
207910078,2024,9.2,9.9,0.93
207910096,2022,10.3,6.2,1.66
207910096,2023,8.7,4.2,2.07
207910096,2024,8.6,10.4,0.83
207910103,2022,9.1,6.5,1.4
207910103,2023,8.6,7.9,1.09
207910103,2024,8.8,9.7,0.91
207910112,2022,11.1,8.8,1.26
207910112,2023,7.9,5.2,1.52
207910112,2024,8.5,5.0,1.7
207950073,2022,11.2,9.6,1.17
207950073,2023,9.0,4.9,1.84
207950073,2024,7.9,5.3,1.49
207950076,2022,10.3,8.8,1.17
207950076,2023,9.5,5.4,1.76
207950076,2024,9.4,6.1,1.54
207950081,2022,9.0,4.6,1.96
207950081,2023,8.3,5.0,1.66
207950081,2024,8.0,5.5,1.45
207950084,2022,9.8,6.7,1.46
207950084,2023,6.9,5.5,1.25
207950084,2024,7.8,8.9,0.88
207950112,2022,8.9,5.0,1.78
207950112,2023,8.2,4.8,1.71
207950112,2024,9.0,12.6,0.71
207950114,2022,11.1,2.9,3.83
207950114,2023,11.1,6.3,1.76
207950114,2024,9.1,4.6,1.98
207950115,2022,11.3,8.9,1.27
207950115,2023,10.9,10.5,1.04
207950115,2024,11.0,12.6,0.87
207950117,2022,8.6,5.3,1.62
207950117,2023,6.8,4.2,1.62
207950117,2024,7.2,5.4,1.33
207950174,2023,9.5,8.0,1.19
207950174,2024,8.4,2.0,4.2
207950181,2023,8.3,2.0,4.15
207950181,2024,8.8,3.5,2.51
207950188,2023,10.5,6.0,1.75
207950188,2024,9.3,3.5,2.66
207950195,2023,12.3,10.0,1.23
207950202,2023,9.8,5.8,1.69
207950202,2024,9.2,10.8,0.85
207950209,2023,9.5,7.4,1.28
207950209,2024,9.0,7.2,1.25
103210017,2022,10.9,7.0,1.56
103210017,2023,10.4,8.2,1.27
103210017,2024,10.5,8.4,1.25
103210026,2022,11.9,9.5,1.25
103210026,2023,10.7,7.7,1.39
103210026,2024,10.6,6.3,1.68
103210035,2022,10.2,7.3,1.4
103210035,2023,10.7,9.4,1.14
103210035,2024,10.8,5.0,2.16
103210044,2022,10.2,7.1,1.44
103210044,2023,10.7,9.2,1.16
103210044,2024,11.0,6.8,1.62
103210053,2022,10.8,4.9,2.2
103210053,2023,9.8,5.1,1.92
103210053,2024,9.9,6.2,1.6
103210062,2022,13.0,15.6,0.83
103210062,2023,12.6,12.3,1.02
103210062,2024,12.0,9.3,1.29
103210071,2022,14.2,12.5,1.14
103210071,2023,12.4,11.5,1.08
103210071,2024,12.5,12.4,1.01
103210098,2022,13.6,14.7,0.93
103210098,2023,12.5,9.1,1.37
103210098,2024,11.1,11.4,0.97
103210105,2022,13.1,10.8,1.21
103210105,2023,11.7,9.7,1.21
103210105,2024,11.6,10.6,1.09
103210114,2022,11.1,6.5,1.71
103210114,2023,9.4,5.6,1.68
103210114,2024,9.9,9.1,1.09
103210123,2022,11.4,6.3,1.81
103210123,2023,10.3,4.2,2.45
103210123,2024,10.2,4.3,2.37
103210132,2022,10.8,7.5,1.44
103210132,2023,9.6,6.0,1.6
103210132,2024,10.1,5.2,1.94
103210141,2022,12.3,9.3,1.32
103210141,2023,11.2,8.0,1.4
103210141,2024,11.3,12.9,0.88
103210159,2022,11.8,7.3,1.62
103210159,2023,10.5,7.1,1.48
103210159,2024,10.9,10.5,1.04
103210168,2022,10.6,6.5,1.63
103210168,2023,10.5,5.8,1.81
103210168,2024,10.3,9.0,1.14
103210177,2022,11.2,7.8,1.44
103210177,2023,11.4,6.6,1.73
103210177,2024,10.6,10.4,1.02
103210186,2022,12.5,13.8,0.91
103210186,2023,11.6,11.4,1.02
103210186,2024,11.6,11.7,0.99
103210195,2022,12.1,11.1,1.09
103210195,2023,10.9,8.6,1.27
103210195,2024,11.2,10.6,1.06
103210202,2022,14.5,6.5,2.23
103210202,2023,13.6,8.6,1.58
103210202,2024,14.2,9.0,1.58
103210238,2022,14.6,12.2,1.2
103210238,2023,13.4,10.7,1.25
103210238,2024,12.4,11.9,1.04
103210326,2022,11.6,6.8,1.71
103210326,2023,11.0,6.8,1.62
103210326,2024,10.6,10.1,1.05
103210389,2022,11.7,14.3,0.82
103210389,2023,10.9,10.2,1.07
103210389,2024,10.7,9.5,1.13
103210414,2022,10.9,6.6,1.65
103210414,2023,10.9,7.1,1.54
103210414,2024,10.5,9.5,1.11
103210423,2022,12.8,6.0,2.13
103210423,2023,12.7,6.7,1.9
103210432,2022,12.2,9.5,1.28
103210432,2023,12.2,9.3,1.31
103210432,2024,11.9,13.2,0.9
103210502,2022,14.9,11.3,1.32
103210502,2023,13.5,9.3,1.45
103210502,2024,13.6,12.0,1.13
103210529,2022,11.7,11.1,1.05
103210529,2023,10.8,8.5,1.27
103210529,2024,10.4,8.8,1.18
103210538,2022,10.7,5.7,1.88
103210538,2023,10.1,5.3,1.91
103210538,2024,12.9,7.3,1.77
103210592,2022,7.9,6.1,1.3
103210592,2023,7.9,4.6,1.72
103210592,2024,8.0,6.0,1.33
103290176,2022,15.6,10.5,1.49
103290176,2023,14.5,11.9,1.22
103290176,2024,13.8,16.0,0.86
103290182,2024,14.0,12.2,1.15
103290187,2022,9.3,7.4,1.26
103290187,2023,9.1,6.8,1.34
103290187,2024,8.9,11.2,0.79
103290192,2022,10.8,9.7,1.11
103290192,2023,10.4,7.6,1.37
103290192,2024,10.2,8.6,1.19
103290206,2022,11.1,7.4,1.5
103290206,2023,10.1,5.4,1.87
103290206,2024,10.5,10.3,1.02
103290208,2022,11.9,7.9,1.51
103290208,2023,11.6,6.9,1.68
103290208,2024,10.9,10.0,1.09
103290209,2022,11.0,5.8,1.9
103290209,2023,9.7,4.8,2.02
103290209,2024,9.7,7.2,1.35
103290211,2022,11.2,8.2,1.37
103290211,2023,10.7,4.7,2.28
103290211,2024,10.7,11.2,0.96
103290218,2022,10.9,9.2,1.18
103290218,2023,10.4,8.8,1.18
103290218,2024,10.6,11.0,0.96
103290220,2022,11.2,9.0,1.24
103290220,2023,9.8,5.6,1.75
103290220,2024,9.8,11.2,0.88
103290223,2022,11.2,8.6,1.3
103290223,2023,10.2,5.6,1.82
103290223,2024,11.0,9.2,1.2
103290240,2022,9.1,9.5,0.96
103290240,2023,10.3,7.5,1.37
103290240,2024,10.4,8.6,1.21
103290247,2022,9.9,8.2,1.21
103290247,2023,12.0,11.0,1.09
103290247,2024,9.8,5.0,1.96
103290275,2024,12.9,11.0,1.17
103290282,2024,9.9,10.0,0.99
301210093,2022,10.2,7.7,1.32
301210093,2023,9.8,5.4,1.81
301210093,2024,9.2,5.3,1.74
301210163,2022,13.1,8.8,1.49
301210163,2023,13.1,17.9,0.73
301210163,2024,13.7,21.2,0.65
301210172,2022,9.7,6.0,1.62
301210172,2023,11.3,15.0,0.75
301210172,2024,7.0,5.3,1.32
301290074,2022,8.6,5.6,1.54
301290074,2023,7.7,3.4,2.26
301290074,2024,6.4,2.4,2.67
301290083,2022,11.7,15.8,0.74
301290083,2023,9.0,11.0,0.82
301290083,2024,9.0,7.9,1.14
301290090,2022,10.6,6.8,1.56
301290090,2023,8.8,7.0,1.26
301290090,2024,9.8,10.8,0.91
301290097,2022,8.6,12.8,0.67
301290097,2023,6.5,6.8,0.96
301290097,2024,7.4,3.8,1.95
301290104,2022,11.6,9.5,1.22
301290104,2023,8.3,3.6,2.31
301290104,2024,6.8,4.5,1.51
301290153,2022,10.7,9.0,1.19
301290153,2023,8.8,5.8,1.52
301290153,2024,6.8,2.1,3.24
301290160,2022,8.5,7.4,1.15
301290160,2023,7.2,6.1,1.18
301290160,2024,4.9,1.8,2.72
203210025,2022,7.7,4.9,1.57
203210025,2023,8.0,6.3,1.27
203210025,2024,8.3,5.2,1.6
203210113,2022,8.5,7.8,1.09
203210113,2023,10.1,3.7,2.73
203210113,2024,9.2,7.1,1.3
203210149,2022,9.6,8.5,1.13
203210149,2023,9.3,5.3,1.75
203210149,2024,8.0,7.7,1.04
203210185,2022,8.2,1.9,4.32
203210185,2023,7.4,2.3,3.22
203210185,2024,7.8,5.3,1.47
203210194,2022,6.4,3.8,1.68
203210194,2024,3.9,1.2,3.25
203210228,2022,9.7,3.3,2.94
203210228,2023,8.6,4.9,1.76
203210228,2024,8.0,5.4,1.48
203210237,2022,6.0,2.3,2.61
203210237,2023,6.9,3.9,1.77
203210237,2024,5.2,1.6,3.25
203210264,2022,8.3,2.6,3.19
203210264,2023,9.6,8.0,1.2
203210264,2024,9.7,6.5,1.49
203210273,2022,6.8,2.7,2.52
203210273,2023,8.3,1.6,5.19
203210273,2024,5.5,1.8,3.06
203210307,2022,8.4,3.8,2.21
203210307,2023,8.4,4.4,1.91
203210307,2024,8.2,4.7,1.74
203210325,2022,5.5,1.7,3.24
203210325,2023,5.6,1.4,4.0
203210325,2024,5.4,1.5,3.6
203210343,2022,8.4,3.6,2.33
203210343,2023,8.7,8.7,1.0
203210343,2024,9.8,9.3,1.05
203210352,2022,7.4,3.6,2.06
203210352,2023,6.8,1.5,4.53
203210352,2024,5.2,2.4,2.17
203210388,2022,8.9,5.0,1.78
203210388,2023,9.1,4.2,2.17
203210388,2024,10.0,6.2,1.61
203210397,2022,7.6,7.2,1.06
203210397,2023,8.2,9.3,0.88
203210397,2024,8.7,3.0,2.9
203210413,2022,8.3,2.8,2.96
203210413,2023,5.9,2.2,2.68
203210413,2024,5.6,1.6,3.5
203210449,2022,7.3,1.9,3.84
203210449,2023,7.9,4.1,1.93
203210449,2024,8.6,4.1,2.1
203210458,2022,6.5,2.0,3.25
203210458,2023,6.6,2.0,3.3
203210458,2024,6.1,3.7,1.65
203210476,2022,4.7,2.3,2.04
203210476,2023,4.5,2.9,1.55
203210476,2024,3.3,1.9,1.74
203210485,2022,6.3,3.3,1.91
203210485,2023,4.4,1.3,3.38
203210485,2024,4.5,1.5,3.0
203210519,2024,6.5,1.3,5.0
203210573,2022,9.6,8.5,1.13
203210573,2023,8.5,5.9,1.44
203210573,2024,8.4,8.6,0.98
203210591,2022,5.6,1.7,3.29
203210591,2023,5.4,2.0,2.7
203210591,2024,4.9,1.4,3.5
203210679,2022,9.6,10.7,0.9
203210679,2023,9.6,8.8,1.09
203210679,2024,9.4,6.9,1.36
203210731,2022,9.1,5.9,1.54
203210731,2023,8.2,6.8,1.21
203210731,2024,7.9,6.9,1.14
203210749,2024,6.3,4.8,1.31
203210934,2022,9.5,7.5,1.27
203210934,2023,8.0,1.6,5.0
203210934,2024,8.9,6.0,1.48
203210952,2022,9.2,3.7,2.49
203210952,2023,9.4,5.0,1.88
203210952,2024,9.7,7.0,1.39
203210979,2024,6.5,1.6,4.06
203211014,2022,7.8,6.7,1.16
203211014,2023,7.4,2.8,2.64
203211014,2024,7.8,5.6,1.39
203211068,2022,8.7,2.2,3.95
203211068,2023,9.8,4.4,2.23
203211068,2024,9.3,8.8,1.06
203211086,2022,7.8,4.2,1.86
203211086,2023,8.0,4.0,2.0
203211086,2024,7.3,1.4,5.21
203211095,2022,5.5,1.2,4.58
203211095,2023,6.5,2.0,3.25
203211095,2024,5.8,4.7,1.23
203211111,2022,5.2,3.6,1.44
203211111,2023,5.8,2.2,2.64
203211111,2024,4.7,1.2,3.92
203211129,2022,6.8,1.4,4.86
203211129,2023,7.8,4.2,1.86
203211129,2024,8.1,3.3,2.45
203211138,2022,11.1,11.5,0.97
203211138,2023,9.6,6.6,1.45
203211138,2024,10.4,6.3,1.65
203211156,2022,9.8,3.7,2.65
203211156,2023,8.2,2.0,4.1
203211156,2024,6.8,2.9,2.34
203211165,2022,7.0,2.6,2.69
203211165,2023,6.9,2.5,2.76
203211165,2024,8.3,1.6,5.19
203211226,2022,7.8,4.2,1.86
203211226,2023,8.2,1.8,4.56
203211226,2024,7.3,1.8,4.06
203211235,2022,8.3,3.6,2.31
203211235,2023,6.8,6.0,1.13
203211235,2024,6.9,3.5,1.97
203211244,2022,6.3,3.2,1.97
203211244,2023,5.1,2.5,2.04
203211244,2024,3.9,1.9,2.05
203211277,2022,8.0,6.6,1.21
203211277,2023,8.9,3.3,2.7
203211277,2024,10.3,6.0,1.72
203211279,2022,5.5,3.0,1.83
203211279,2023,6.6,1.6,4.12
203211279,2024,11.0,6.0,1.83
203211283,2022,7.1,1.5,4.73
203211283,2023,7.0,2.0,3.5
203211283,2024,6.8,3.2,2.12
203211285,2022,4.6,3.0,1.53
203211285,2023,5.1,2.9,1.76
203211285,2024,4.1,2.2,1.86
203211288,2022,4.7,2.9,1.62
203211288,2023,9.6,1.0,9.6
203211288,2024,4.6,1.2,3.83
203211289,2022,8.3,5.6,1.48
203211289,2023,6.7,2.5,2.68
203211289,2024,6.3,3.8,1.66
203211290,2022,5.1,2.1,2.43
203211290,2023,6.2,3.2,1.94
203211290,2024,7.1,4.6,1.54
203211291,2022,8.5,5.8,1.47
203211291,2023,8.1,5.0,1.62
203211291,2024,8.6,9.6,0.9
203211292,2022,7.7,4.1,1.88
203211292,2023,7.0,1.9,3.68
203211292,2024,5.3,2.4,2.21
203211293,2022,8.3,1.4,5.93
203211293,2023,7.3,3.7,1.97
203211293,2024,8.1,3.9,2.08
203211294,2022,6.8,2.3,2.96
203211294,2023,7.5,2.4,3.12
203211294,2024,4.6,2.4,1.92
203211295,2022,8.6,4.6,1.87
203211295,2023,9.0,6.0,1.5
203211295,2024,10.1,5.0,2.02
203211296,2022,9.8,4.8,2.04
203211296,2023,7.0,2.0,3.5
203211296,2024,6.6,1.5,4.4
203211297,2022,8.2,5.8,1.41
203211297,2023,5.9,2.1,2.81
203211297,2024,6.5,3.1,2.1
203211298,2022,6.9,5.4,1.28
203211298,2023,7.4,2.3,3.22
203211298,2024,8.9,6.8,1.31
203211299,2022,8.8,8.0,1.1
203211299,2023,9.4,6.2,1.52
203211299,2024,9.9,6.0,1.65
203211300,2022,7.9,2.3,3.43
203211300,2023,7.0,1.9,3.68
203211300,2024,6.8,2.3,2.96
203211302,2022,7.3,4.2,1.74
203211302,2023,6.8,4.2,1.62
203211302,2024,7.7,4.5,1.71
203211303,2022,7.1,2.5,2.84
203211303,2023,6.2,1.9,3.26
203211303,2024,4.2,1.3,3.23
203211312,2022,7.1,3.3,2.15
203211312,2023,7.0,2.3,3.04
203211312,2024,6.2,1.2,5.17
203211319,2023,7.0,2.1,3.33
203211319,2024,5.6,1.4,4.0
203211326,2023,5.7,1.6,3.56
203211326,2024,4.9,1.5,3.27
203211333,2023,7.7,1.0,7.7
203211347,2023,7.2,2.5,2.88
203211347,2024,8.0,2.1,3.81
203211354,2023,5.9,2.8,2.11
203211354,2024,6.8,1.6,4.25
203211361,2023,8.1,2.2,3.68
203211361,2024,5.7,1.0,5.7
203211368,2023,8.1,3.5,2.31
203211368,2024,4.8,1.9,2.53
203211382,2023,10.1,4.3,2.35
203211382,2024,8.3,1.3,6.38
203211389,2023,10.1,5.1,1.98
203211389,2024,6.9,2.8,2.46
203211396,2023,6.2,1.8,3.44
203211396,2024,7.9,2.0,3.95
203211403,2023,6.2,1.9,3.26
203211403,2024,6.5,2.1,3.1
203211417,2023,7.3,2.0,3.65
203211417,2024,7.2,1.5,4.8
203211424,2023,9.4,3.7,2.54
203211424,2024,7.8,3.1,2.52
203211431,2023,6.8,1.8,3.78
203211431,2024,5.5,1.5,3.67
